DATE,MaxHourlyDryBulbTemperature,tmax_avg,tmax_clim,tmax_clim_smoothed,t85_clim,t85_clim_smoothed,t90_clim,t90_clim_smoothed,dz_x_250_21d,dz_x_250_24d,dz_x_250_28d,dz_y_250_21d,dz_y_250_24d,dz_y_250_28d,z_aus_250_21d,z_aus_250_24d,z_aus_250_28d,avg_dz_x_250_21d,avg_dz_x_250_24d,avg_dz_x_250_28d,avg_dz_y_250_21d,avg_dz_y_250_24d,avg_dz_y_250_28d,dz_x_500_21d,dz_x_500_24d,dz_x_500_28d,dz_y_500_21d,dz_y_500_24d,dz_y_500_28d,z_aus_500_21d,z_aus_500_24d,z_aus_500_28d,avg_dz_x_500_21d,avg_dz_x_500_24d,avg_dz_x_500_28d,avg_dz_y_500_21d,avg_dz_y_500_24d,avg_dz_y_500_28d,dz_x_850_21d,dz_x_850_24d,dz_x_850_28d,dz_y_850_21d,dz_y_850_24d,dz_y_850_28d,z_aus_850_21d,z_aus_850_24d,z_aus_850_28d,avg_dz_x_850_21d,avg_dz_x_850_24d,avg_dz_x_850_28d,avg_dz_y_850_21d,avg_dz_y_850_24d,avg_dz_y_850_28d,DailyPrecipitation_21d,DailyPrecipitation_24d,DailyPrecipitation_28d,DailyAverageWindSpeed_21d,DailyAverageWindSpeed_24d,DailyAverageWindSpeed_28d,RelativeHumidity_21d,RelativeHumidity_24d,RelativeHumidity_28d,MaxHourlyDryBulbTemperature_21d,MaxHourlyDryBulbTemperature_24d,MaxHourlyDryBulbTemperature_28d,MinHourlyDryBulbTemperature_21d,MinHourlyDryBulbTemperature_24d,MinHourlyDryBulbTemperature_28d,NAO_21d,NAO_24d,NAO_28d,SOI_34d,Arkansas-White-Red Region_34d,California Region_34d,Great Basin Region_34d,Great Lakes Region_34d,Lower Colorado Region_34d,Lower Mississippi Region_34d,Mid Atlantic Region_34d,Missouri Region_34d,New England Region_34d,Ohio Region_34d,Pacific Northwest Region_34d,Rio Grande Region_34d,Souris-Red-Rainy Region_34d,South Atlantic-Gulf Region_34d,Tennessee Region_34d,Texas-Gulf Region_34d,Upper Colorado Region_34d,Upper Mississippi Region_34d,anom_34d,phase_21d,phase_24d,phase_28d,amplitude_21d,amplitude_24d,amplitude_28d
8/17/2015,34.4,35.36666667,36.05357143,36.28185941,38.87115879,39.07062275,39.53476045,39.72743574,0.62898565,0.013013496,0.517751242,-1.161623703,-1.159281699,-0.287461717,10819.82633,10803.1985,10810.46614,0.803885974,0.418811993,0.015691682,3.740634933,3.47220025,3.006048586,-0.349195482,0.148028519,0.286296917,-0.869344213,-0.104686662,-0.384219081,5810.4066,5805.877625,5813.7729,0.208222876,0.116633649,-0.28508511,1.870591933,1.884037525,1.554626214,0.659892704,1.013832689,0.882826288,-0.010773124,0.361836407,0.296896561,1509.0643,1507.483025,1509.966429,-0.156771962,-0.083120393,-0.443016652,0.610637663,0.688576153,0.470310977,0,0,0,3.533333333,4.725,4.4,75.69163897,71.29948102,74.37641907,35.76666667,35.55,34.82857143,21.56666667,23.325,22.22857143,31.65333333,-30.06,-47.96285714,-15.11428571,89.15575071,-53.63236164,12.43570607,20.01725129,20.83666336,19.35810271,29.97169071,22.2195195,-7.906407029,54.80119943,-48.18170164,46.34741264,-6.684772072,-21.06222943,31.92155143,85.23569336,37.29806021,37.98984629,0.720228209,1,2,3.428571429,1.02471337,0.029876775,0.125487866
8/18/2015,36.1,35.36666667,36.35,36.23313492,39.06557334,38.96585902,39.70514853,39.60947357,0.676701803,0.216349375,0.466626793,-0.93866687,-1.71152137,-0.216800737,10817.219,10809.04475,10810.984,0.91746684,0.629979932,-0.030716897,3.396179667,3.592792375,3.109512029,-0.278705711,0.030907054,0.359730217,-1.101668947,-0.276822447,-0.318777376,5803.145133,5811.9046,5813.011829,0.206443724,0.254234143,-0.317538,1.687633167,1.940360225,1.607670686,0.846419483,1.000819193,0.90885328,0.089463759,0.280335387,0.277625386,1504.714033,1512.281275,1510.741314,-0.168561246,-0.034034382,-0.437459743,0.497643083,0.722811403,0.502550931,0,0,0,4.033333333,4.425,4.4,76.26511169,72.11512264,74.06243172,36.13333333,35.7,34.91428571,22.3,22.775,22.22857143,31.92333333,-17.0175,-49.22,-15.305,88.84488671,-52.91771379,12.5416635,18.94592007,20.365959,17.9479145,28.74550379,22.42991029,-7.621342457,53.89489471,-47.77475207,45.36969314,-6.058282715,-21.23075921,32.35069829,82.71737657,36.57872907,38.31947486,0.687747231,1,1.75,2.571428571,1.2041634,0.022212825,0.087547224
8/19/2015,35.6,33.16666667,36.05714286,36.15124717,38.53416096,38.89247803,39.11755132,39.53809611,0.713573376,0.434325436,0.403418383,-1.075438683,-1.80566909,-0.246510465,10822.20333,10816.07075,10809.53243,0.996883655,0.781441107,-0.085528928,3.209803167,3.6961284,3.126701586,-0.047716153,-0.148028519,0.340209972,-0.90681593,-0.539592972,-0.211982941,5806.049767,5816.259575,5811.3879,0.156293235,0.290409153,-0.329413,1.668001233,1.95470575,1.629284057,0.978723361,0.921924872,0.93952795,0.084779792,0.174946143,0.30211584,1511.803967,1515.02375,1510.369243,-0.255603608,-0.052234433,-0.421339956,0.50294257,0.714699945,0.53038106,0,0,0,3.8,4.125,4.5,75.13271399,73.91076727,73.51464679,36.3,35.85,35,22.5,21.95,22.61428571,26.10333333,1.205,-47.59857143,-15.69142857,88.56197457,-52.22019364,12.62537621,17.60128129,19.87103393,16.42395907,27.12796857,22.6495305,-7.527944536,52.65851043,-47.38916171,44.40456507,-5.412184358,-21.46989493,31.3297685,80.16088586,35.80363079,39.14749057,0.655097189,1,1.5,1.714285714,1.10249806,0.107216887,0.067988336
8/20/2015,27.8,31.86666667,36.38928571,36.08441043,39.36401242,38.85668888,40.06462373,39.50961932,0.611634322,0.536806719,0.353223469,-1.122278357,-1.568192002,-0.433601461,10829.62967,10819.464,10808.91243,0.940601755,0.874386185,-0.057583137,3.1920537,3.70603975,3.108235729,0.113868092,-0.260269924,0.23656677,-0.624841153,-0.760910385,-0.252532711,5814.989767,5814.0887,5810.4089,0.066182651,0.273842489,-0.277996787,1.698845367,1.9108802,1.636051614,0.906606903,0.803990063,0.95881581,-0.02576182,0.047425157,0.358724921,1526.321033,1512.780725,1510.855029,-0.305401557,-0.110926314,-0.357426662,0.477988797,0.655472858,0.555295819,0,0,0,2.866666667,3.825,4.628571429,69.76814509,75.19958951,72.43519622,36.86666667,35.85,35.24285714,21.86666667,21.875,23,16.31,20.005,-41.69,-16.22642857,88.47632671,-51.5087225,12.71399607,16.32533757,19.44066164,14.99036257,25.50555336,22.57864786,-7.486644536,51.58125,-47.03023871,43.69122971,-5.633138251,-21.74651757,30.46424993,77.64941186,34.924761,39.61639836,0.622835996,1,1.25,1.857142857,0.800797867,0.27228129,0.012232021
8/21/2015,32.2,32.03333333,35.72222222,36.00941043,39.09535703,38.87382869,39.8898019,39.54846002,0.208215939,0.688088612,0.369955107,-0.829998857,-1.230946402,-0.787709335,10832.59633,10819.62325,10810.93257,0.601463705,0.908960689,0.155062477,3.274445033,3.54327995,3.225082371,-0.062898565,-0.252949833,0.211934081,-0.637019453,-0.97520186,-0.277424651,5821.224567,5808.01045,5811.517129,-0.09306655,0.22830601,-0.116065369,1.737815633,1.7823786,1.726555943,0.421854169,0.798296658,0.984145651,-0.289937533,0.034075854,0.315164029,1538.017633,1508.586375,1512.636771,-0.310183058,-0.164237547,-0.240053864,0.462519227,0.559417813,0.610639833,0,0,0,2.366666667,3.775,4.571428571,63.18206921,75.82612913,71.99578641,37.3,36,35.4,22.6,21.875,22.84285714,4.12,29.4,-34.98,-17.07357143,88.617866,-50.79328914,12.8162015,14.77217111,19.11207757,13.76375297,24.20292786,22.52769314,-7.120907036,50.51238257,-46.668694,43.13634629,-6.490114034,-21.95221407,29.63603664,75.22774529,34.072068,39.58215221,0.585722726,3,1,2,0.48460305,0.473552052,0
8/22/2015,36.1,35,35.55555556,35.99565382,38.6279326,38.86093155,39.35154264,39.53576531,-0.049885069,0.748276032,0.316971586,-0.53584579,-1.006115977,-1.061520645,10826.63633,10821.148,10812.80786,0.223820172,0.947884365,0.31829666,3.289522633,3.361478375,3.4493734,-0.373053558,-0.153721924,0.144542761,-0.96770749,-0.875433358,-0.242897137,5817.429467,5806.512175,5812.899371,-0.202830259,0.170163585,-0.003004812,1.717476433,1.718370775,1.8507808,-0.12037484,0.884511071,0.919542938,-0.62671472,0.061477059,0.227640767,1536.916133,1510.1215,1513.365314,-0.25705408,-0.228303802,-0.181701622,0.406414607,0.52792362,0.669706744,0,0,0,2.166666667,3.775,4.3,57.54164058,75.66193056,72.0434484,37.13333333,36.125,35.48571429,22.23333333,22.15,22.45714286,-8.846666667,28.415,-25.27428571,-18.15214286,88.91286,-50.20309164,12.76354107,12.95060249,18.90840057,12.47186309,22.71208214,22.33955993,-6.905597964,49.08754307,-46.39192329,42.67292971,-7.536725264,-22.20795943,28.61388536,72.98580757,33.1313875,39.22033814,0.544015203,5,1,1.857142857,0.468144717,0.491775145,0
8/23/2015,36.7,36.5,35.76785714,35.95147392,38.48556006,38.84971641,39.12563681,39.53231406,-0.143148458,0.536806719,0.28350831,-0.3803381,-0.98644333,-1.151452798,10813.897,10825.8875,10811.56443,0.037407565,0.887283613,0.485969514,3.300691767,3.249245275,3.583203371,-0.548735757,-0.014640183,0.019055477,-0.946161233,-0.776367465,-0.287060253,5804.248467,5811.420825,5810.475471,-0.236480928,0.07938727,0.097542681,1.720690067,1.6930544,1.889508714,-0.373595787,0.860924109,0.842856264,-0.788779967,0.007728541,0.188696933,1524.8012,1520.219625,1510.484357,-0.274966647,-0.272212431,-0.141841195,0.433369723,0.479567653,0.666427854,0,0,0,2.5,3.125,4.2,56.1748071,71.15514761,72.56827219,36.56666667,36.675,35.57142857,21.66666667,22.15,22.14285714,-23.12666667,21.6775,-14.17285714,-20.47357143,89.16054357,-49.72135179,12.731444,11.11661759,18.33944529,11.12361991,21.066621,22.05356936,-6.888465893,47.56170364,-46.14669629,42.27822821,-8.533763264,-22.43755207,27.50826486,70.835046,32.11230636,38.69086336,0.501885024,6.666666667,1,1.714285714,0.638080747,0.2972099,0
8/24/2015,36.7,36.5,36.35,35.88030045,38.44480084,38.80744363,38.93817093,39.49684801,-0.004337832,0.372511329,0.277001562,-0.12178314,-0.982227767,-1.160285415,10802.283,10829.20075,10810.32471,-0.02171024,0.757143988,0.583843699,3.352243667,3.193637525,3.587243686,-0.459810199,-0.038227145,-0.065067481,-0.637956247,-0.80095829,-0.432397041,5792.042667,5816.123925,5807.818614,-0.248506753,0.00233894,0.155886175,1.730691367,1.682796375,1.878275129,-0.223398352,0.619767757,0.862144124,-0.68058034,-0.175297453,0.202146608,1509.742567,1530.301375,1508.160714,-0.341737817,-0.279295868,-0.114685352,0.46323312,0.448328985,0.655173943,0,0,0,2.233333333,2.9,4.214285714,56.83629251,66.44395181,73.18183442,35.76666667,37.15,35.64285714,20.2,22.65,22.57142857,-23.56333333,8.75,-3.611428571,-23.46571429,89.31589214,-49.36660321,12.66871871,9.871443657,17.68792243,9.619856107,19.30725943,21.63553536,-7.494603086,45.95043907,-45.90639571,41.94944079,-9.480913764,-22.75948471,26.24814214,68.74313,31.3322155,38.0286255,0.430710048,6.333333333,2.5,1.571428571,0.8025918,0.068469312,0
8/25/2015,36.1,35.73333333,36.04642857,35.83183107,37.98368027,38.79095935,38.43994419,39.48789689,-0.039040489,0.203335878,0.413643272,-0.213588873,-0.704000167,-1.380298013,10798.73233,10828.211,10812.548,0.020608049,0.427649364,0.753188607,3.343494567,3.2814856,3.508529786,-0.242918596,-0.22448281,-0.101784131,-0.310078593,-0.774962265,-0.63032809,5789.090533,5817.225425,5808.150543,-0.201807905,-0.136791903,0.233752535,1.7020729,1.740753225,1.832048629,0.191949069,0.159415329,0.934647889,-0.264644117,-0.4756568,0.198533261,1503.4351,1534.273075,1509.038171,-0.336509915,-0.294673428,-0.091688752,0.451976697,0.459502263,0.626310694,0,0,0,2.666666667,2.375,4.257142857,59.09308951,61.61932723,73.89368937,35.93333333,36.875,35.88571429,20.73333333,22.1,22.57142857,-13.79666667,-2.1625,3.957142857,-25.72142857,88.89477714,-49.03542079,12.74725621,8.712456121,17.0188385,8.051045514,17.739891,21.235366,-7.537023607,44.09478686,-45.63636364,41.35571757,-10.37740572,-23.02804036,24.66391725,66.58589814,30.93751121,37.24872279,0.357607765,6,4,1.428571429,0.892795707,0,0
8/26/2015,34.4,35.16666667,35.86428571,35.7611678,38.79157928,38.74095339,39.48101908,39.44275617,0.049885069,-0.105734657,0.554003124,-0.166749207,-0.465117892,-1.492713201,10802.67033,10819.65775,10818.699,0.08676693,0.167676546,0.873773627,3.274963367,3.317411725,3.4877033,-0.09326339,-0.390404886,-0.105037505,-0.020609473,-0.805876443,-0.69697424,5796.2742,5810.06985,5811.883943,-0.141532837,-0.215193352,0.232930902,1.6523095,1.732571025,1.831832386,0.630612337,-0.153315252,0.946267082,0.09414772,-0.647441278,0.136303421,1505.598367,1529.96755,1513.643843,-0.261050716,-0.28673471,-0.139392651,0.413533063,0.427388018,0.623946784,0,0,0,3.566666667,2.15,3.985714286,64.07667922,56.93671745,74.43445872,36.3,36.875,36.04285714,22.6,21.525,22.18571429,0.136666667,-15.245,11.87571429,-26.65714286,87.58215429,-47.586977,12.54927143,8.486805121,16.82518021,6.2462648,16.8304805,21.30916421,-7.781542729,43.695012,-45.57531393,41.59059164,-11.76755965,-22.63360393,24.48160675,64.95051271,31.26040121,36.52056521,0.308930674,6,5.25,1.285714286,0.93526803,0,0
8/27/2015,35,34.8,35.575,35.69623961,39.05877554,38.73618307,39.87927866,39.4521543,-0.039040489,-0.089467786,0.568875692,-0.108668023,-0.231856355,-1.377086154,10806.984,10808.69075,10823.82071,0.172033045,0.035409992,0.902764286,3.2222809,3.31378,3.485760014,-0.070489771,-0.468485864,-0.09992506,-0.00843115,-0.81079461,-0.702595,5805.892867,5798.9136,5814.474871,-0.097699985,-0.233678112,0.184845416,1.6400116,1.706680875,1.820008129,0.788400979,-0.227736184,0.847968708,0.302584243,-0.666411343,0.01605931,1509.140967,1517.867525,1518.583714,-0.205007952,-0.306548063,-0.194272846,0.411129893,0.437262228,0.57940826,0,0,0,4.466666667,2.425,3.414285714,67.02469878,56.74506237,72.87182762,36.83333333,36.325,36.28571429,23.5,21.4,21.87142857,15.14666667,-21.155,18.42142857,-27.15071429,86.31652643,-46.18939307,12.29441779,8.265635193,16.59793564,4.841097921,15.91171057,21.62621143,-7.884527371,43.54853857,-45.51386579,41.79260957,-13.13207036,-22.14243879,24.63081096,63.35110343,31.5219255,35.89933943,0.263960266,6,6.5,1.142857143,1.024978593,0.069814762,0
8/28/2015,35,34.63333333,35.68888889,35.59224301,39.06715977,38.63934056,39.8628143,39.35699675,-0.234242932,0.017893557,0.482428895,-0.09367934,-0.24169268,-1.05911174,10805.332,10802.813,10825.18314,0.388662024,-0.007992377,0.777176267,3.2243488,3.33327275,3.428064986,-0.002168916,-0.359497833,-0.171499289,-0.17518037,-0.52975662,-0.830266543,5811.2742,5793.1249,5813.673643,0.004400787,-0.218347919,0.090574913,1.656290867,1.713946175,1.763280186,0.890882261,-0.013013496,0.636964163,0.370501753,-0.456686738,-0.104787026,1508.563967,1508.336175,1521.199771,-0.179414509,-0.314418571,-0.226785623,0.451126527,0.451595365,0.517889847,0,0,0,4.833333333,2.6,3.171428571,68.51974606,58.55259246,70.40724631,37.03333333,35.85,36.55714286,23.86666667,20.7,22.18571429,31.1,-15.6,18.56571429,-27.15428571,85.05351971,-44.74716921,12.02346871,8.207404907,16.43721807,3.326924421,15.177334,21.99043843,-7.99721255,43.773591,-45.45813893,41.96834314,-14.99409793,-21.36297779,25.31892789,61.74115921,31.74977679,35.75632586,0.219551984,6,6.25,1.857142857,1.140676293,0.245905625,0
8/29/2015,33.9,34.06666667,35.61111111,35.52224911,39.11074083,38.58327094,39.93497795,39.30420659,-0.459810199,-0.030907054,0.406206989,-0.33162484,-0.188295455,-0.804571611,10801.66467,10801.68325,10823.50014,0.718817593,0.064886614,0.63757114,3.309695967,3.306492275,3.3306402,0.117121466,-0.18056226,-0.247721196,-0.515236333,-0.09555293,-0.914979414,5811.854767,5794.2034,5811.191014,0.225364723,-0.169220286,0.01030908,1.706170267,1.683695825,1.717987486,0.833405987,0.409925131,0.45384568,0.31242058,-0.106794448,-0.233462275,1503.390167,1506.479225,1521.604914,-0.120074414,-0.289732187,-0.24062535,0.521050677,0.43272686,0.475848329,0,0,0,4.866666667,3.2,3.085714286,68.60144851,61.83799642,67.896092,37.23333333,36.25,36.55714286,23.5,21.8,22.18571429,59.14333333,-8.5075,12.44571429,-26.69571429,83.74339464,-43.32112064,12.10927114,8.320742979,16.64403721,1.847831493,14.4925545,22.47559121,-8.657478214,43.99079571,-45.3774595,42.18322457,-16.64152521,-20.65503029,26.08983554,60.15453707,32.48560243,35.43125229,0.226944199,6,6,2.714285714,1.265463733,0.2992394,0
8/30/2015,33.3,33.86666667,35.29285714,35.47459954,38.80371907,38.58171207,39.63060161,39.31350306,-0.253763176,-0.011386809,0.245397357,-0.897447983,-0.028103797,-0.726683946,10800.99367,10803.506,10820.74871,1.096459167,0.136379102,0.523051021,3.291564,3.25497185,3.271293771,0.268945588,-0.109801374,-0.243538286,-0.368159783,-0.107497047,-0.849136223,5815.073567,5800.1469,5808.346957,0.480421534,-0.129592405,-0.055984815,1.679381333,1.646172025,1.704898257,0.949442994,0.643761391,0.331844153,0.223425207,0.152111815,-0.333632248,1504.201467,1506.12235,1522.183157,-0.014729925,-0.254079042,-0.273392809,0.519778973,0.420582355,0.45976854,0,0,0,4.633333333,3.9,2.857142857,68.92165157,64.88248113,64.73500168,37.6,36.525,36.62857143,23.5,22.775,21.94285714,79.62666667,7.55,2.475714286,-25.66,82.39244786,-41.92480714,12.215893,8.306960907,17.04226843,0.22974535,13.73365857,22.96401343,-9.351738757,44.21061493,-45.26850236,42.419444,-18.18043371,-19.97390379,26.81725975,58.5644555,33.28902457,35.24753021,0.239137772,6,6,3.428571429,1.310703833,0.359988147,0
8/31/2015,34.4,33.3,35.375,35.41313885,38.64037882,38.46801105,39.40944488,39.18749833,0.088925557,-0.154535268,0.211004546,-1.077312267,-0.22061483,-0.613465784,10807.94,10805.09975,10817.66457,1.169927021,0.299786821,0.423349319,3.1445435,3.2373516,3.261611586,0.168090993,-0.01626687,-0.218905597,-0.298837063,-0.182674712,-0.731100271,5817.6227,5807.54855,5805.803386,0.572142788,-0.028667264,-0.105166357,1.540197833,1.6581458,1.7033228,0.905522445,0.822696964,0.258410853,-0.06042316,0.331624832,-0.391847261,1508.193033,1507.452225,1521.490457,0.042235665,-0.19267609,-0.306056703,0.419188367,0.44251542,0.454716471,0,0,0,3.933333333,4.55,2.614285714,67.23096165,67.31518262,62.32638354,38.13333333,36.8,36.55714286,22.96666667,23.45,21.6,86.56,25.3975,-5.098571429,-24.41928571,81.11206043,-40.5491325,12.34180086,8.561345836,17.48924379,-1.29919365,12.72022607,23.43486007,-10.10963309,44.30853171,-45.19788436,42.66401457,-19.79703736,-19.36024114,27.41325304,56.97410579,34.102889,35.27210307,0.258871503,6.333333333,6,4.142857143,1.203221433,0.499468995,0
9/1/2015,32.2,33.3,35.36071429,35.26288374,38.36548993,38.37281094,39.07317841,39.10526483,0.266776672,-0.346484337,0.099460292,-1.11853118,-0.27682243,-0.493823899,10816.708,10803.8825,10815.57729,0.90551525,0.588543772,0.253203086,2.807661533,3.281143325,3.308060871,1.40E-15,0.089467786,-0.232383861,-0.51710992,-0.249421235,-0.575726406,5820.2478,5811.276575,5805.167614,0.476333244,0.151159185,-0.164655903,1.316479233,1.68676885,1.724175943,0.665314994,0.891017819,0.17335836,-0.374717327,0.326004075,-0.385222793,1517.295033,1506.445525,1521.0568,0.082460384,-0.127405561,-0.312603351,0.292775717,0.484532345,0.45627702,0,0,0,2.866666667,4.85,2.5,61.59682883,68.96926568,60.53665392,38.5,37.225,36.47142857,21.86666667,23.875,21.51428571,81.79,46.1975,-7.148571429,-23.16785714,80.01631043,-39.16449336,12.47318186,9.43354305,17.90255814,-2.65923165,12.63751614,23.48968607,-11.22826602,44.71360386,-45.20674493,43.01557564,-21.53415293,-18.65914707,28.29410782,55.39356279,34.95249757,34.87112607,0.260828391,6.666666667,6,4.857142857,1.00882757,0.57874042,0
9/2/2015,33.3,32.93333333,35.14814815,35.08915925,38.46737643,38.25385531,39.24912518,38.99920844,0.034702657,-0.239122993,-0.039040489,-1.180359547,-0.57612788,-0.337245599,10826.20117,10802.2485,10812.37743,0.62346575,0.89364828,0.133000996,2.509317,3.267422325,3.299219571,-0.101939054,0.161855359,-0.263058531,-0.92929898,-0.36815978,-0.469333456,5823.044,5814.246425,5804.157429,0.388560481,0.336873373,-0.18362456,1.195382867,1.6664759,1.698173229,0.29551481,0.882884384,0.182653715,-0.47963818,0.24906993,-0.329617421,1529.2068,1505.074675,1519.523614,0.118619303,-0.069338449,-0.275727284,0.272974683,0.500266788,0.42145018,0,0,0,2,4.7,2.757142857,58.06302294,68.5162104,59.99670106,38.5,37.5,36.62857143,21.86666667,23.45,21.98571429,78.42,67.1675,-8.652857143,-21.88071429,78.96936543,-37.81870379,12.61176564,10.41907484,18.7169685,-3.926864364,12.81283571,23.42734479,-10.96302113,44.98579093,-45.2522605,43.30409464,-23.31800579,-17.88923643,29.13154032,53.89582921,36.14119157,33.963437,0.228689761,7,6,5.571428571,0.79419547,0.641565,0
9/3/2015,33.3,34.06666667,34.93333333,34.89375109,38.00821742,38.07835972,38.73241792,38.82840268,-0.284128001,-0.058560733,-0.067856087,-0.95365559,-0.947098012,-0.179061356,10830.43817,10805.81675,10807.95929,0.548601375,1.048207302,0.093962729,2.407803533,3.17904855,3.2745661,-0.171344367,0.162668703,-0.29791611,-0.85060834,-0.400479147,-0.466924556,5825.594,5816.345925,5801.904714,0.332296652,0.473714817,-0.175401772,1.220684767,1.583285475,1.678108329,-0.183815634,0.910538063,0.207751172,-0.453407967,0.05936928,-0.25112752,1536.999233,1506.741275,1514.127571,0.088613728,-0.007243378,-0.263030873,0.34711255,0.448559275,0.426062656,0,0,0,1.933333333,4.15,3.3,55.79384678,67.46987977,61.15062083,38.5,37.775,36.54285714,22.6,23.05,22.3,74.21666667,78.9575,-5.597142857,-22.24428571,77.66760329,-36.49510121,12.75918857,11.35757326,19.40098364,-5.240614507,12.97008629,23.37249786,-10.53738366,45.10220521,-45.29963329,43.18855429,-24.94713507,-17.3624265,29.86177668,52.422552,37.36550207,33.08015964,0.210456458,7.333333333,6.25,6.285714286,0.619767923,0.633151125,0
9/4/2015,35.6,35.2,34.74230769,34.6945164,38.31038231,37.9340194,39.15073965,38.69699115,-0.752613864,0.029280366,-0.090164938,-0.71008932,-1.04546131,-0.178258391,10824.37817,10812.4145,10803.89257,0.617160225,0.976183691,0.162002366,2.498258033,2.968627875,3.286591057,-0.402333925,0.091094473,-0.206356868,-0.59017979,-0.505868397,-0.37779537,5826.240533,5818.006775,5800.903171,0.303927134,0.505108527,-0.122884188,1.295901,1.431910125,1.689236757,-0.2299051,0.721842368,0.3743704,-0.253870987,-0.232910235,-0.102177384,1538.106833,1512.993825,1508.4338,0.001560059,0.069000609,-0.256559687,0.3892824,0.365769238,0.451394434,0,0,0,2.3,3.375,3.557142857,58.1699994,63.77707776,62.82422971,37.93333333,38.325,36.35714286,23.5,22.375,22.05714286,67.81,84.215,4.414285714,-23.00785714,76.14667114,-35.17803164,12.92938493,12.26489737,19.92974957,-6.692645836,12.81119921,23.30843793,-10.44319731,45.2355245,-45.36020957,42.85348,-26.609808,-16.91041693,30.60552461,50.87673643,38.56424257,32.18381179,0.205997458,7.666666667,6.5,6.142857143,0.52696052,0.479853877,0.029427354
9/5/2015,36.7,35.96666667,34.88846154,34.49848465,38.60610846,37.77792253,39.48169326,38.55029979,-2.030105409,0.131761649,-0.214722687,-0.385958837,-1.21267891,-0.249722334,10803.93033,10820.65088,10801.67529,0.601250654,0.822134398,0.345142748,2.685504667,2.6671381,3.307865286,-0.836117132,-0.002440031,-0.05298352,-0.297900277,-0.678706765,-0.275417246,5816.150067,5822.63835,5801.768271,0.229644766,0.459270191,-0.000112425,1.367570933,1.28338535,1.693327729,-0.245087512,0.479466001,0.591416926,-0.273543637,-0.34497414,0.072869136,1532.1007,1524.43715,1505.155343,-0.105229206,0.10968184,-0.217021713,0.360631313,0.314209793,0.470579924,0.166666667,0,0,2.466666667,2.55,3.914285714,59.29084254,60.61239122,64.73661875,36.83333333,38.45,36.67142857,23.5,22.225,22.52857143,54.37333333,81.625,20.48571429,-23.35642857,74.454565,-33.80754914,13.11816543,13.32505413,20.27236971,-8.026361879,12.74629821,23.27192007,-10.29073052,45.47828993,-45.27273879,42.43948586,-28.29751671,-16.67976821,31.56288561,49.19776393,39.73551257,31.31634679,0.205896021,8,6.75,6,0.501837293,0.288113802,0.113384129
9/6/2015,35.6,36.33333333,34.90740741,34.32996613,36.89374576,37.61086609,37.36157063,38.3835877,-3.487616985,-0.081334351,-0.115262395,-0.927425427,-0.989253717,-0.400679877,10764.28233,10827.90013,10802.42929,0.455618906,0.637313958,0.547841987,2.9279793,2.5162282,3.2706542,-1.452089286,-0.167548764,0.052518753,-0.65481857,-0.762315565,-0.219209649,5797.57,5824.23625,5806.544043,0.07808468,0.362621155,0.13184214,1.4450253,1.23926305,1.660404586,-0.001084458,0.060594092,0.774767792,-0.339119183,-0.4482556,0.182674697,1524.923233,1531.3396,1505.299114,-0.22999439,0.070264362,-0.151500849,0.278808897,0.319059458,0.463095191,0.166666667,0,0,2.333333333,2.125,4.214285714,62.21011989,57.62402618,66.61355418,35.93333333,38.45,36.98571429,22.76666667,22.375,23.08571429,46.68,74.9,38.44,-21.85142857,72.68753457,-32.47268157,13.25700329,14.27483875,20.51035414,-9.214442914,12.7122425,23.20275057,-10.22667495,45.80342121,-45.1749535,42.07879179,-29.84792007,-16.41936893,32.83610304,47.64709793,40.87327771,30.51320614,0.206834313,8,7.25,6,0.57618328,0.114949192,0.167486313
9/7/2015,36.7,36.13333333,34.24642857,34.1636396,37.11199924,37.45731804,37.78690198,38.23304925,-3.465927824,-0.6018742,-0.050194914,-1.279659717,-0.7700441,-0.587770874,10731.802,10824.74312,10806.317,0.075742196,0.561608594,0.672704049,3.218538133,2.483913775,3.1975767,-1.731879454,-0.336724214,0.062743642,-0.96958112,-0.724375443,-0.232458577,5775.611367,5824.47015,5811.866043,-0.204133461,0.303946787,0.228822759,1.524757767,1.2486875,1.607596671,0.047716153,-0.12972829,0.858193598,-0.500247623,-0.377996105,0.163604264,1516.946633,1535.429175,1507.769714,-0.345686105,0.038493904,-0.091999624,0.20044037,0.343339763,0.432518111,0.666666667,0,0,2.066666667,2.15,4.285714286,65.83146579,56.98135607,67.27908792,35,38.175,37.37142857,22.03333333,22.775,23.24285714,41.81,70.1525,51.61,-19.71785714,71.0246555,-31.16546229,13.27083429,14.59899668,20.68157486,-10.07039533,12.69659546,23.36685571,-10.18465959,46.03983436,-45.07321764,41.78014779,-31.44066621,-16.01589971,34.23871575,46.16130464,41.73827179,30.005457,0.238203713,7.666666667,7.5,6.142857143,0.683171143,0,0.201125769
